职业技能关系主键,canonical_skill,职业小类代码,职业小类名称,关联岗位数,技能岗位总数,职业岗位总数,全样本岗位数,掌握技能后进入该职业概率,职业内技能需求占比,职业技能相对集中度,平滑后职业匹配概率,标准技能名称,技能编号,技能展示名称,技能一级类型,技能簇编号,技能簇名称,2026年职业内技能需求占比预测,2027年职业内技能需求占比预测,2028年职业内技能需求占比预测,职业排名
GJ0025844,质量意识,2-06-07,商务专业人员,12,6533.0,80701,1741643,0.0018368284096127354,0.00014869704216800288,0.03964138414397781,0.00197264194119228,质量意识,JN0813,质量意识,非技术性能力,6.0,质量管理与持续改进,,,,25
GJ0025845,机动车驾驶,2-06-11,证券期货基金专业人员,46,7821.0,23076,1741643,0.005881600818309679,0.0019934130698561277,0.4439092084418151,0.00590039423041008,机动车驾驶,JN0212,机动车驾驶,工具软件与技术平台,9.0,工业自动化与电气控制,,,,26
GJ0025846,消防安全,4-01-03,贸易经纪代理人员,1,7669.0,2597,1741643,0.00013039509714434736,0.0003850596842510589,0.08744771204303911,0.00013393450576300705,消防安全,JN0706,消防安全,专业知识与行业经验,20.0,安全环保与职业健康,,,,68
GJ0025847,适应能力,4-11-01,电力供应服务人员,6,15085.0,565,1741643,0.00039774610540271795,0.010619469026548672,1.2260738411538157,0.00039764899877136884,适应能力,JN0798,适应能力,非技术性能力,2.0,组织协调与商业执行,,,,72
GJ0025848,保密意识,4-09-10,绿化与园艺服务人员,1,10012.0,356,1741643,9.988014382740711e-05,0.0028089887640449437,0.488639194764036,0.00010008852609934643,保密意识,JN0802,保密意识,非技术性能力,14.0,金融风控、投资与合规,,,,93
GJ0025849,口头表达,2-09-01,文艺创作与编导人员,1,40985.0,1,1741643,2.439917042820544e-05,1.0,42.494644382091,2.438754989415025e-05,口头表达,JN0788,口头表达,非技术性能力,1.0,表达沟通与通用办公协作,,,,132
GJ0025850,ISO 45001,2-06-07,商务专业人员,12,2822.0,80701,1741643,0.004252303330970942,0.00014869704216800288,0.09177078760191602,0.004548459760954613,ISO 45001,JN0497,ISO 45001（质量方法与管理体系）,方法、标准与流程,6.0,质量管理与持续改进,,,,22
GJ0025851,石油化工,4-08-08,专业化设计服务人员,16,2923.0,18739,1741643,0.005473828258638385,0.0008538342494263301,0.5087493820299767,0.0055097477448439345,石油化工,JN0724,石油化工,专业知识与行业经验,20.0,安全环保与职业健康,,,,28
GJ0025852,EHS,6-29-03,建筑安装施工人员,4,12884.0,1605,1741643,0.0003104625892579944,0.0024922118380062306,0.3368940780953652,0.0003114097080329966,EHS,JN0198,环境、健康与安全管理（EHS）,方法、标准与流程,20.0,安全环保与职业健康,,,,57
GJ0025853,PDCA,2-02-27,环境保护工程技术人员,3,3125.0,6021,1741643,0.00096,0.0004982561036372695,0.27769096163428003,0.0009758796850201514,PDCA,JN0418,计划、执行、检查、处理循环（PDCA）,方法、标准与流程,6.0,质量管理与持续改进,,,,34
GJ0025854,Oracle,2-02-06,化工工程技术人员,3,26180.0,10429,1741643,0.0001145912910618793,0.00028765941125707164,0.019136745607333843,0.00011907482744434795,Oracle,JN0039,Oracle（数据库与数据工程）,工具软件与技术平台,3.0,Java后端开发与中间件,,,,38
GJ0025855,等保,2-02-07,机械工程技术人员,22,1753.0,89753,1741643,0.012549914432401598,0.00024511715485833345,0.2435291368733214,0.012989661852573612,等保,JN0349,等保,工具软件与技术平台,22.0,网络运维与信息安全,,,,10
GJ0025856,强化学习,2-06-11,证券期货基金专业人员,3,1285.0,23076,1741643,0.0023346303501945525,0.00013000520020800833,0.17620439447928113,0.002501908935360488,强化学习,JN0544,强化学习,方法、标准与流程,15.0,人工智能与数据挖掘,,,,7
GJ0025857,PFMEA,6-31-05,包装人员,3,5534.0,1235,1741643,0.0005421033610408384,0.0024291497975708503,0.7644943514439263,0.000542704719282375,PFMEA,JN0339,过程失效模式与影响分析（PFMEA）,方法、标准与流程,6.0,质量管理与持续改进,,,,27
GJ0025858,SAP,5-05-01,农业生产服务人员,4,22452.0,2363,1741643,0.00017815784785319794,0.0016927634363097758,0.13131077808234753,0.00017920680388742,SAP,JN0085,SAP（办公软件与通用数字工具）,方法、标准与流程,4.0,供应链与物流管理,,,,52
GJ0025859,风险识别,2-02-18,建筑工程技术人员,13,1279.0,32576,1741643,0.010164190774042221,0.00039906679764243615,0.5434182131715132,0.010295676329592099,风险识别,JN0825,风险识别,非技术性能力,14.0,金融风控、投资与合规,,,,23
GJ0025860,SPSS,2-06-02,统计专业人员,6,1510.0,362,1741643,0.003973509933774834,0.016574585635359115,19.11722586074421,0.0039242856171806725,SPSS,JN0335,SPSS（办公软件与通用数字工具）,方法、标准与流程,15.0,人工智能与数据挖掘,,,,24
GJ0025861,UG,4-07-03,人力资源服务人员,24,14964.0,2444,1741643,0.0016038492381716118,0.009819967266775777,1.1429348603588054,0.0016035815171608525,UG,JN0164,UG（机械电子电气制造）,方法、标准与流程,8.0,机械设计与制造,,,,25
GJ0025862,CATIA,4-04-04,信息通信网络运行管理人员,10,9087.0,12587,1741643,0.0011004732034774953,0.0007944704854214666,0.15227071196664457,0.0011139279320331239,CATIA,JN0231,CATIA（机械电子电气制造）,方法、标准与流程,8.0,机械设计与制造,,,,30
GJ0025863,责任心,2-07-06,司法鉴定人员,10,358221.0,60,1741643,2.7915728000312658e-05,0.16666666666666666,0.8103205376941423,2.7916092810643843e-05,责任心,JN0772,责任心,非技术性能力,1.0,表达沟通与通用办公协作,,,,144
GJ0025864,Photoshop,2-07-08,法律顾问,13,16245.0,14564,1741643,0.0008002462296091105,0.0008926119198022521,0.09569783329271492,0.0008095446896935867,Photoshop,JN0051,Photoshop（设计传媒内容）,方法、标准与流程,5.0,视觉设计与数字内容制作,,,,38
GJ0025865,投研,2-01-07,农业科学研究人员,3,3633.0,1020,1741643,0.0008257638315441783,0.0029411764705882353,1.4099860753549975,0.0008244492411233619,投研,JN0262,投研,具体专业技能,14.0,金融风控、投资与合规,,,,43
GJ0025866,TensorFlow,4-07-02,商务咨询服务人员,9,5490.0,39144,1741643,0.001639344262295082,0.0002299202942979767,0.07293972151584902,0.0017149739721591067,TensorFlow,JN0285,TensorFlow（开发框架）,工具软件与技术平台,15.0,人工智能与数据挖掘,,,,6
GJ0025867,口头表达,4-08-05,检验、检测和计量服务人员,1,40985.0,113,1741643,2.439917042820544e-05,0.008849557522123894,0.37605879984151336,2.441891538320462e-05,口头表达,JN0788,口头表达,非技术性能力,1.0,表达沟通与通用办公协作,,,,133
GJ0025868,BGP,2-02-09,电子工程技术人员,5,1159.0,27402,1741643,0.004314063848144953,0.00018246843296109772,0.27419747108512954,0.004507776412815295,BGP,JN0470,BGP（网络协议与运维）,工具软件与技术平台,22.0,网络运维与信息安全,,,,9
GJ0025869,人际交往,4-13-02,广播、电视、电影和影视录音制作人员,33,28788.0,6320,1741643,0.0011463109629012088,0.005221518987341772,0.3158962760063529,0.0011480344053342146,人际交往,JN0793,人际交往,非技术性能力,2.0,组织协调与商业执行,,,,50
GJ0025870,自然语言处理,4-01-02,销售人员,13,3989.0,257023,1741643,0.0032589621459012284,5.0579131050528554e-05,0.02208342680878308,0.00397892252272234,自然语言处理,JN0279,自然语言处理,方法、标准与流程,15.0,人工智能与数据挖掘,,,,5
GJ0025871,结构设计,6-05-01,纺织品和服装剪裁缝纫人员,10,31132.0,95,1741643,0.0003212128999100604,0.10526315789473684,5.888823143558499,0.00032104169632495336,结构设计,JN0064,结构设计,具体专业技能,8.0,机械设计与制造,,,,42
GJ0025872,碳管理,2-02-09,电子工程技术人员,1,400.0,27402,1741643,0.0025,3.6493686592219546e-05,0.15889743449383256,0.0031301628350219827,碳管理,JN0629,碳管理,具体专业技能,20.0,安全环保与职业健康,,,,30
GJ0025873,护理,2-02-28,安全工程技术人员,1,11919.0,457,1741643,8.389965601141036e-05,0.002188183807439825,0.31974452646538465,8.41986697547011e-05,护理,JN0699,护理,专业知识与行业经验,18.0,医药研发与药事管理,,,,87
GJ0025874,万用表使用,2-05-01,临床和口腔医师,1,7110.0,5876,1741643,0.00014064697609001407,0.00017018379850238256,0.0416876823312356,0.00014971620126113302,万用表使用,JN0276,万用表使用,工具软件与技术平台,11.0,嵌入式与电子硬件开发,,,,49
GJ0025875,管理能力,4-08-09,摄影扩印服务人员,6,77918.0,235,1741643,7.70040298775636e-05,0.02553191489361702,0.570695870672551,7.70188945220982e-05,管理能力,JN0786,管理能力,非技术性能力,2.0,组织协调与商业执行,,,,86
GJ0025876,独立思考,6-30-05,其他运输设,1,9467.0,3480,1741643,0.00010563008344776593,0.00028735632183908046,0.052864912478798105,0.00010961971808959127,独立思考,JN0801,独立思考,非技术性能力,1.0,表达沟通与通用办公协作,,,,88
GJ0025877,数据治理,4-08-04,地理信息服务人员,6,4328.0,788,1741643,0.0013863216266173752,0.007614213197969543,3.064057559323306,0.0013820259721226413,数据治理,JN0338,数据治理,工具软件与技术平台,19.0,大数据工程与数据仓库,,,,19
GJ0025878,书面表达,2-07-04,律师,7,77408.0,90,1741643,9.042992972302605e-05,0.07777777777777778,1.749962823251114,9.0419919239381e-05,书面表达,JN0779,书面表达,非技术性能力,1.0,表达沟通与通用办公协作,,,,91
GJ0025879,成本核算,4-06-01,物业管理服务人员,19,16943.0,9307,1741643,0.0011214070707666883,0.0020414741592349843,0.2098518077738592,0.001126385432614273,成本核算,JN0102,成本核算,具体专业技能,12.0,财务会计与税务管理,,,,31
GJ0025880,跨部门协作,2-10-05,翻译人员,6,7082.0,3752,1741643,0.0008472182999152782,0.0015991471215351812,0.39327074134310896,0.000850899148540635,跨部门协作,JN0816,跨部门协作,非技术性能力,1.0,表达沟通与通用办公协作,,,,51
GJ0025881,MongoDB,4-02-06,仓储物流服务人员,17,5054.0,59888,1741643,0.0033636723387415906,0.00028386321132781194,0.0978212059688572,0.0034859516034652298,MongoDB,JN0151,MongoDB（数据库与数据工程）,工具软件与技术平台,3.0,Java后端开发与中间件,,,,7
GJ0025882,渠道管理,2-02-34,工业（产品）设计工程技术人员,6,14947.0,10202,1741643,0.0004014183448183582,0.000588119976475201,0.06852846993966671,0.00040870941037319934,渠道管理,JN0107,渠道管理,方法、标准与流程,2.0,组织协调与商业执行,,,,33
GJ0025883,服务意识,2-05-08,乡村医生,19,90392.0,42,1741643,0.00021019559253031243,0.4523809523809524,8.716325770506451,0.00021015442975716168,服务意识,JN0782,服务意识,非技术性能力,1.0,表达沟通与通用办公协作,,,,77
GJ0025884,虚拟化,6-31-01,机械设备修理人员,2,5828.0,24319,1741643,0.00034317089910775565,8.224022369340844e-05,0.024576717555603804,0.000389751203628043,虚拟化,JN0169,虚拟化,工具软件与技术平台,13.0,云计算、系统运维与DevOps,,,,32
GJ0025885,HTML,2-02-34,工业（产品）设计工程技术人员,4,12389.0,10202,1741643,0.0003228670594882557,0.00039207998431680063,0.05511852127899471,0.00033178771416356466,HTML,JN0048,HTML（前端开发）,工具软件与技术平台,10.0,Web前端开发,,,,28
GJ0025886,问卷设计,8-00-00,不便分类的其他从业人员,4,82.0,62849,1741643,0.04878048780487805,6.364460850610193e-05,1.351782766980401,0.0462913805088238,问卷设计,JN0618,问卷设计,方法、标准与流程,1.0,表达沟通与通用办公协作,,,,5
GJ0025887,机械设计,4-03-01,餐饮服务人员,1,39142.0,11938,1741643,2.5548004700832866e-05,8.376612497905847e-05,0.0037272159114736685,2.90355177001973e-05,机械设计,JN0062,机械设计,方法、标准与流程,8.0,机械设计与制造,,,,64
GJ0025888,学习能力,6-12-03,药物制剂人员,28,167342.0,309,1741643,0.00016732201121057475,0.09061488673139159,0.9430912931094468,0.00016732321777689072,学习能力,JN0775,学习能力,非技术性能力,1.0,表达沟通与通用办公协作,,,,79
GJ0025889,注册安全工程师,2-02-11,电气工程技术人员,13,7707.0,23408,1741643,0.0016867782535357468,0.0005553656869446344,0.12550262892270841,0.0017171999032797897,注册安全工程师,JN0753,注册安全工程师,证书与资质,20.0,安全环保与职业健康,,,,17
GJ0025890,CFA,4-01-01,购销服务人员,3,2592.0,33871,1741643,0.0011574074074074073,8.857134421776741e-05,0.05951375835550351,0.0012974558068959826,CFA,JN0755,特许金融分析师资格（CFA）,证书与资质,14.0,金融风控、投资与合规,,,,26
GJ0025891,OpenCV,2-02-09,电子工程技术人员,10,3017.0,27402,1741643,0.003314550878355983,0.00036493686592219544,0.21066945242801796,0.003396334669314861,OpenCV,JN0342,OpenCV（开发框架）,工具软件与技术平台,15.0,人工智能与数据挖掘,,,,10
GJ0025892,TCP协议,2-06-10,保险专业人员,1,12269.0,6708,1741643,8.150623522699487e-05,0.0001490757304710793,0.02116201014303056,8.764185139595472e-05,TCP协议,JN0095,TCP协议（网络协议与运维）,工具软件与技术平台,7.0,网络通信与软件开发基础,,,,42
GJ0025893,安全生产,2-02-01,地质勘探工程技术人员,24,62132.0,172,1741643,0.00038627438357046286,0.13953488372093023,3.911349280376812,0.0003861818629562449,安全生产,JN0688,安全生产,专业知识与行业经验,20.0,安全环保与职业健康,,,,66
GJ0025894,AWS,6-31-01,机械设备修理人员,8,1544.0,24319,1741643,0.0051813471502590676,0.00032896089477363376,0.37107023293797664,0.005293647723028642,AWS,JN0399,AWS（运维云与安全）,工具软件与技术平台,13.0,云计算、系统运维与DevOps,,,,12
GJ0025895,文献检索,2-03-02,农业技术指导人员,7,2476.0,3108,1741643,0.002827140549273021,0.0022522522522522522,1.5842566112154157,0.0028187862328258066,文献检索,JN0365,文献检索,方法、标准与流程,18.0,医药研发与药事管理,,,,26
GJ0025896,网络协议,2-02-18,建筑工程技术人员,11,9860.0,32576,1741643,0.0011156186612576065,0.00033767190569744597,0.059645427064362766,0.0011512230315931312,网络协议,JN0693,网络协议,专业知识与行业经验,7.0,网络通信与软件开发基础,,,,15
GJ0025897,国际贸易,4-14-01,医疗辅助服务人员,12,23134.0,13922,1741643,0.0005187170398547593,0.00086194512282718,0.0648915314928719,0.0005251737077344334,国际贸易,JN0074,国际贸易,方法、标准与流程,4.0,供应链与物流管理,,,,35
GJ0025898,大客户销售,2-02-34,工业（产品）设计工程技术人员,6,42582.0,10202,1741643,0.0001409046075806679,0.000588119976475201,0.024054648447423756,0.00014358841709440106,大客户销售,JN0053,大客户销售,方法、标准与流程,2.0,组织协调与商业执行,,,,48
GJ0025899,SPC,6-22-01,汽车零部件、饰件生产加工人员,3,16599.0,368,1741643,0.0001807337791433219,0.008152173913043478,0.8553633731209581,0.00018077055747904298,SPC,JN0187,统计过程控制（SPC）,方法、标准与流程,6.0,质量管理与持续改进,,,,40
GJ0025900,TypeScript,2-06-07,商务专业人员,3,2817.0,80701,1741643,0.0010649627263045794,3.717426054200072e-05,0.022983418762212198,0.0013841109061096268,TypeScript,JN0334,TypeScript（编程语言）,工具软件与技术平台,10.0,Web前端开发,,,,17
GJ0025901,抗压能力,2-03-05,作物遗传育种栽培技术人员,11,207944.0,177,1741643,5.289885738468049e-05,0.062146892655367235,0.5205136987120175,5.290354370710647e-05,抗压能力,JN0776,抗压能力,非技术性能力,2.0,组织协调与商业执行,,,,98
GJ0025902,AutoCAD,6-31-07,其他生产辅,16,88134.0,201,1741643,0.0001815417432545896,0.07960199004975124,1.5730393350604637,0.00018152673917616713,AutoCAD,JN0030,计算机辅助绘图软件（AutoCAD）,方法、标准与流程,8.0,机械设计与制造,,,,66
GJ0025903,废气治理,4-04-05,软件和信息技术服务人员,6,234.0,118627,1741643,0.02564102564102564,5.057870467937316e-05,0.37645319211067313,0.028985206434248453,废气治理,JN0740,废气治理,专业知识与行业经验,20.0,安全环保与职业健康,,,,11
GJ0025904,气质联用,2-06-07,商务专业人员,4,979.0,80701,1741643,0.0040858018386108275,4.9565680722667624e-05,0.08817744726340042,0.0049316542949279394,气质联用,JN0533,气质联用,具体专业技能,18.0,医药研发与药事管理,,,,19
GJ0025905,SAP,4-06-01,物业管理服务人员,7,22452.0,9307,1741643,0.0003117762337430964,0.0007521220586655206,0.05834349361394946,0.0003162547211390135,SAP,JN0085,SAP（办公软件与通用数字工具）,方法、标准与流程,4.0,供应链与物流管理,,,,45
GJ0025906,PPAP,6-22-02,汽车整车制造人员,5,14076.0,713,1741643,0.0003552145495879511,0.0070126227208976155,0.8676815340645273,0.00035529140685775526,PPAP,JN0226,生产件批准程序（PPAP）,方法、标准与流程,6.0,质量管理与持续改进,,,,32
GJ0025907,HTML,2-02-11,电气工程技术人员,7,12389.0,23408,1741643,0.0005650173541044475,0.0002990430622009569,0.042039410443204556,0.0005857686882619821,HTML,JN0048,HTML（前端开发）,工具软件与技术平台,10.0,Web前端开发,,,,24
GJ0025908,PMC,2-02-38,数字技术工程技术人员,13,8192.0,28499,1741643,0.0015869140625,0.0004561563563633812,0.09698016662180033,0.001622901326238975,PMC,JN0263,PMC（物流采购供应链）,方法、标准与流程,4.0,供应链与物流管理,,,,21
GJ0025909,SMT,2-06-03,会计专业人员,10,8910.0,51759,1741643,0.001122334455667789,0.00019320311443420468,0.037765527702865495,0.0011863795967628227,SMT,JN0240,表面贴装技术（SMT）,具体专业技能,6.0,质量管理与持续改进,,,,29
GJ0025910,BOM管理,2-06-05,税务专业人员,6,22899.0,2764,1741643,0.00026202017555351765,0.002170767004341534,0.16510333017784196,0.0002631764101496637,BOM管理,JN0114,物料清单管理（BOM管理）,具体专业技能,11.0,嵌入式与电子硬件开发,,,,47
GJ0025911,药品生产质量管理,4-02-06,仓储物流服务人员,3,733.0,59888,1741643,0.004092769440654843,5.009350788137857e-05,0.11902456663990152,0.004897368440879914,药品生产质量管理,JN0734,药品生产质量管理,专业知识与行业经验,18.0,医药研发与药事管理,,,,14
GJ0025912,万用表使用,6-29-03,建筑安装施工人员,2,7110.0,1605,1741643,0.00028129395218002813,0.0012461059190031153,0.3052421450197388,0.00028308988393517374,万用表使用,JN0276,万用表使用,工具软件与技术平台,11.0,嵌入式与电子硬件开发,,,,41
GJ0025913,网络安全,2-06-12,知识产权专业人员,7,21617.0,1683,1741643,0.0003238192163574964,0.0041592394533571005,0.3351024785707184,0.000324413115423072,网络安全,JN0065,网络安全,工具软件与技术平台,22.0,网络运维与信息安全,,,,51
GJ0025914,IATF 16949,6-22-02,汽车整车制造人员,4,4757.0,713,1741643,0.0008408660920748371,0.005610098176718092,2.0539811265070065,0.0008390595920173577,IATF 16949,JN0178,汽车行业质量管理体系标准（IATF 16949）,方法、标准与流程,6.0,质量管理与持续改进,,,,30
GJ0025915,摄像,2-10-01,记者,3,3333.0,34,1741643,0.0009000900090009,0.08823529411764706,46.10692539842219,0.0008948375890031181,摄像,JN0315,摄像,方法、标准与流程,11.0,嵌入式与电子硬件开发,,,,37
GJ0025916,渠道管理,2-10-05,翻译人员,7,14947.0,3752,1741643,0.0004683214022880846,0.0018656716417910447,0.21739037634467656,0.00047057431368581476,渠道管理,JN0107,渠道管理,方法、标准与流程,2.0,组织协调与商业执行,,,,31
GJ0025917,OA系统,4-01-03,贸易经纪代理人员,10,8833.0,2597,1741643,0.0011321181931393638,0.003850596842510589,0.7592397867746712,0.0011329292234058242,OA系统,JN0116,OA系统（办公软件与通用数字工具）,方法、标准与流程,1.0,表达沟通与通用办公协作,,,,49
GJ0025918,iOS开发,4-01-02,销售人员,3,3485.0,257023,1741643,0.000860832137733142,1.167210716550659e-05,0.005833183282655493,0.0016980029653620157,iOS开发,JN0115,iOS开发（开发框架）,工具软件与技术平台,7.0,网络通信与软件开发基础,,,,20
GJ0025919,说服影响,2-05-07,医疗卫生技术人员,7,3277.0,12974,1741643,0.0021361000915471468,0.0005395406197009403,0.28675225618486566,0.0021683305297400257,说服影响,JN0817,说服影响,非技术性能力,2.0,组织协调与商业执行,,,,33
GJ0025920,需求分析,2-02-24,食品工程技术人员,4,41743.0,344,1741643,9.582444960831756e-05,0.011627906976744186,0.48515111014296225,9.587314831101864e-05,需求分析,JN0037,需求分析,具体专业技能,1.0,表达沟通与通用办公协作,,,,57
GJ0025921,QC 080000,4-02-06,仓储物流服务人员,39,1618.0,59888,1741643,0.024103831891223733,0.0006512156024579215,0.7009796634806067,0.024229376334543695,QC 080000,JN0527,QC 080000（质量方法与管理体系）,方法、标准与流程,6.0,质量管理与持续改进,,,,5
GJ0025922,射频,2-05-01,临床和口腔医师,4,5339.0,5876,1741643,0.0007492039707810451,0.0006807351940095302,0.22206362343141794,0.0007589991630886133,射频,JN0252,射频,方法、标准与流程,11.0,嵌入式与电子硬件开发,,,,22
GJ0025923,安全生产,4-01-03,贸易经纪代理人员,2,62132.0,2597,1741643,3.218953196420524e-05,0.0007701193685021178,0.021587475170864196,3.265900397109926e-05,安全生产,JN0688,安全生产,专业知识与行业经验,20.0,安全环保与职业健康,,,,116
GJ0025924,员工关系,2-02-11,电气工程技术人员,10,15768.0,23408,1741643,0.0006341958396752917,0.0004272043745727956,0.047186549248102956,0.0006504182703726207,员工关系,JN0087,员工关系,方法、标准与流程,17.0,人力资源与行政管理,,,,26
GJ0025925,云计算,2-06-03,会计专业人员,13,10926.0,51759,1741643,0.00118982244188175,0.0002511640487644661,0.04003643669982528,0.001241948638689202,云计算,JN0091,云计算,工具软件与技术平台,13.0,云计算、系统运维与DevOps,,,,26
GJ0025926,IPQC,2-02-10,信息和通信工程技术人员,10,3062.0,112344,1741643,0.0032658393207054214,8.901231930499181e-05,0.05062955023883209,0.00366323561699786,IPQC,JN0018,制程质量控制（IPQC）,职业职能与业务活动,6.0,质量管理与持续改进,,,,8
GJ0025927,机械原理,6-31-06,安全生产管理人员,5,4540.0,21737,1741643,0.0011013215859030838,0.0002300225422091365,0.08824166310148615,0.0011512313322696271,机械原理,JN0715,机械原理,专业知识与行业经验,8.0,机械设计与制造,,,,26
GJ0025928,Cisco网络设备,4-04-01,信息通信业务人员,2,930.0,409,1741643,0.002150537634408602,0.004889975550122249,9.157625469937166,0.0021102070679358815,Cisco网络设备,JN0371,Cisco网络设备（网络协议与运维）,工具软件与技术平台,22.0,网络运维与信息安全,,,,16
GJ0025929,培训开发,3-01-01,行政业务办理人员,9,11630.0,2467,1741643,0.0007738607050730869,0.0036481556546412645,0.5463271503711415,0.0007749639117218651,培训开发,JN0111,培训开发,方法、标准与流程,17.0,人力资源与行政管理,,,,50
GJ0025930,HAZOP,2-07-08,法律顾问,1,401.0,14564,1741643,0.0024937655860349127,6.866245536940401e-05,0.2982181664761469,0.0027725519664279982,HAZOP,JN0631,危险与可操作性分析（HAZOP）,方法、标准与流程,20.0,安全环保与职业健康,,,,23
GJ0025931,同理心,6-31-03,检验试验人员,4,2311.0,24391,1741643,0.0017308524448290783,0.00016399491615759913,0.12359177748224552,0.0018361612373703254,同理心,JN0819,同理心,非技术性能力,1.0,表达沟通与通用办公协作,,,,40
GJ0025932,护士资格,4-06-01,物业管理服务人员,1,507.0,9307,1741643,0.0019723865877712033,0.00010744600838078866,0.36909780744446136,0.002100334143142146,护士资格,JN0765,护士资格,证书与资质,18.0,医药研发与药事管理,,,,17
GJ0025933,市场开拓,2-01-08,医学研究人员,2,30849.0,5330,1741643,6.483192323900288e-05,0.000375234521575985,0.02118462763334835,6.677270314339114e-05,市场开拓,JN0057,市场开拓,方法、标准与流程,2.0,组织协调与商业执行,,,,69
GJ0025934,薪酬绩效,2-02-29,管理(工业),8,28170.0,1403,1741643,0.00028399006034788784,0.005702066999287242,0.3525369213645591,0.0002843601001671629,薪酬绩效,JN0061,薪酬绩效,方法、标准与流程,17.0,人力资源与行政管理,,,,61
GJ0025935,千分尺使用,4-07-03,人力资源服务人员,14,2305.0,2444,1741643,0.006073752711496746,0.0057283142389525366,4.328276961419528,0.006033576538984178,千分尺使用,JN0445,千分尺使用,工具软件与技术平台,8.0,机械设计与制造,,,,11
GJ0025936,营销能力,2-05-07,医疗卫生技术人员,6,2799.0,12974,1741643,0.0021436227224008574,0.0004624633883150917,0.2877621018275317,0.0021812649012248543,营销能力,JN0311,营销能力,工具软件与技术平台,2.0,组织协调与商业执行,,,,24
GJ0025937,团队合作,6-29-01,房屋建筑施工人员,5,406837.0,17,1741643,1.2289934298011243e-05,0.29411764705882354,1.2590987082700702,1.2289809977372216e-05,团队合作,JN0771,团队合作,非技术性能力,1.0,表达沟通与通用办公协作,,,,166
GJ0025938,雅思,3-01-02,行政事务处理人员,15,839.0,36106,1741643,0.017878426698450536,0.0004154434166066582,0.862400617913075,0.017944842826702723,雅思,JN0764,雅思,证书与资质,4.0,供应链与物流管理,,,,17
GJ0025939,等保,8-00-00,不便分类的其他从业人员,7,1753.0,62849,1741643,0.003993154592127781,0.00011137806488567838,0.11065649005230323,0.004355172482741133,等保,JN0349,等保,工具软件与技术平台,22.0,网络运维与信息安全,,,,19
GJ0025940,公关能力,4-11-01,电力供应服务人员,3,6007.0,565,1741643,0.000499417346429166,0.005309734513274336,1.5394809300653662,0.0004988365897530324,公关能力,JN0803,公关能力,非技术性能力,2.0,组织协调与商业执行,,,,45
GJ0025941,管理能力,2-03-07,畜牧与草业技术人员,8,77918.0,112,1741643,0.00010267203983675146,0.07142857142857142,1.5965896381910656,0.00010266219484562953,管理能力,JN0786,管理能力,非技术性能力,2.0,组织协调与商业执行,,,,82
GJ0025942,风险管理,6-30-05,其他运输设,3,31641.0,3480,1741643,9.481369109699441e-05,0.0008620689655172414,0.04745160959863295,9.601599019348575e-05,风险管理,JN0690,风险管理,专业知识与行业经验,14.0,金融风控、投资与合规,,,,68
GJ0025943,证券从业资格,1-01-00,中国共产党机关负责人,1,9391.0,1010,1741643,0.00010648493238206793,0.0009900990099009901,0.18362251196901183,0.00010749104704360121,证券从业资格,JN0746,证券从业资格,证书与资质,14.0,金融风控、投资与合规,,,,45
GJ0025944,产品开发流程,4-07-03,人力资源服务人员,2,8952.0,2444,1741643,0.00022341376228775692,0.0008183306055646482,0.15920908968581662,0.00022604385344830749,产品开发流程,JN0210,产品开发流程,方法、标准与流程,9.0,工业自动化与电气控制,,,,53
GJ0025945,PLC,2-05-07,医疗卫生技术人员,2,24567.0,12974,1741643,8.141002157365571e-05,0.00015415446277169725,0.010928564375181629,8.740333332870477e-05,PLC,JN0094,可编程逻辑控制器（PLC）,方法、标准与流程,9.0,工业自动化与电气控制,,,,63
GJ0025946,产品开发流程,6-12-05,生物药品制造人员,2,8952.0,19,1741643,0.00022341376228775692,0.10526315789473684,20.47931658905978,0.00022294005626203624,产品开发流程,JN0210,产品开发流程,方法、标准与流程,9.0,工业自动化与电气控制,,,,54
GJ0025947,护理,3-01-01,行政业务办理人员,6,11919.0,2467,1741643,0.0005033979360684622,0.0024321037697608433,0.3553869037568239,0.0005049275124851101,护理,JN0699,护理,专业知识与行业经验,18.0,医药研发与药事管理,,,,47
GJ0025948,韩语,2-05-01,临床和口腔医师,1,3415.0,5876,1741643,0.00029282576866764275,0.00017018379850238256,0.08679338839680384,0.00031076463318540856,韩语,JN0320,韩语,语言能力,4.0,供应链与物流管理,,,,50
GJ0025949,固废处理,2-02-18,建筑工程技术人员,8,519.0,32576,1741643,0.015414258188824663,0.0002455795677799607,0.8241077748882353,0.015536333120853682,固废处理,JN0735,固废处理,专业知识与行业经验,20.0,安全环保与职业健康,,,,14
GJ0025950,AutoCAD,4-12-03,家用电子电器产品维修人员,5,88134.0,266,1741643,5.673179476705925e-05,0.018796992481203006,0.3714531324567119,5.675357427866973e-05,AutoCAD,JN0030,计算机辅助绘图软件（AutoCAD）,方法、标准与流程,8.0,机械设计与制造,,,,87
GJ0025951,算法建模,2-02-09,电子工程技术人员,7,3351.0,27402,1741643,0.0020889286780065653,0.0002554558061455368,0.13277016311033457,0.00216988086345572,算法建模,JN0413,算法建模,方法、标准与流程,15.0,人工智能与数据挖掘,,,,11
