组合职业关系主键,技能组合编号,职业小类代码,职业小类名称,组合职业关联岗位数,组合岗位总数,职业岗位总数,掌握组合后进入该职业概率,职业内组合需求占比,职业组合相对集中度,职业排名
ZG00055911,ZH02704,1-06-01,企业负责人,47,23003,46834,0.00204321175498848,0.0010035444335311952,0.3727735448340241,23
ZG00055912,ZH00313,4-08-10,生产现场技术工艺人员,6,12199,309768,0.0004918435937371915,1.9369334469667624e-05,0.013566987472214874,33
ZG00055913,ZH00365,4-07-02,商务咨询服务人员,42,8326,246669,0.005044439106413644,0.00017026865962078738,0.17473957187648462,6
ZG00055914,ZH02048,2-02-18,建筑工程技术人员,21,4807,180761,0.004368629082587893,0.00011617550245904814,0.20650634211018135,16
ZG00055915,ZH01623,2-02-10,信息和通信工程技术人员,51,5052,728309,0.010095011876484561,7.002522281064768e-05,0.11843610440087245,3
ZG00055916,ZH01525,2-02-11,电气工程技术人员,3,2421,79149,0.0012391573729863693,3.7903195239358676e-05,0.13377470124696816,37
ZG00055917,ZH04192,4-09-10,绿化与园艺服务人员,3,970,1990,0.003092783505154639,0.001507537688442211,13.279734756255504,17
ZG00055918,ZH01787,2-02-30,管理（工业）工程技术人员,60,17526,518059,0.003423485107839781,0.00011581692432715193,0.05646536980554412,15
ZG00055919,ZH02254,6-22-02,汽车整车制造人员,4,20746,4312,0.00019280825219319386,0.0009276437847866419,0.3820672586011171,61
ZG00055920,ZH01662,4-07-02,商务咨询服务人员,6,5349,246669,0.0011217049915872126,2.4324094231541054e-05,0.038855905655092025,6
ZG00055921,ZH02644,2-02-34,工业（产品）设计工程技术人员,5,8378,50371,0.0005968011458582001,9.926346508903933e-05,0.10123764455991496,12
ZG00055922,ZH05004,2-01-02,经济学研究人员,3,251463,205,1.1930184559955142e-05,0.014634146341463415,0.497263128367913,146
ZG00055923,ZH00055,1-06-01,企业负责人,14,17106,46834,0.0008184262831754939,0.0002989281291369518,0.14931769358696934,28
ZG00055924,ZH01544,2-02-10,信息和通信工程技术人员,15,169,728309,0.08875739644970414,2.0595653767837554e-05,1.0413143046174864,2
ZG00055925,ZH01593,4-07-02,商务咨询服务人员,4,838,246669,0.00477326968973747,1.6216062821027367e-05,0.16534625246546317,20
ZG00055926,ZH03183,2-02-07,机械工程技术人员,3,1245,267649,0.0024096385542168677,1.1208709914851167e-05,0.07692707770881545,6
ZG00055927,ZH01937,2-06-04,审计专业人员,28,7532,55277,0.0037174721189591076,0.0005065397905096152,0.5746404741029514,15
ZG00055928,ZH04362,2-06-08,人力资源专业人员,4,2964,320346,0.001349527665317139,1.248649897298546e-05,0.03599609946037345,15
ZG00055929,ZH02133,6-31-03,检验试验人员,38,17454,85718,0.0021771513693136244,0.00044331412305466763,0.2170248937430885,37
ZG00055930,ZH04293,2-01-08,医学研究人员,11,13973,19852,0.0007872325198597295,0.0005541003425347573,0.3388376930673948,48
ZG00055931,ZH00739,4-01-01,购销服务人员,51,3654,131360,0.013957307060755337,0.0003882460414129111,0.907886273498017,3
ZG00055932,ZH01583,2-02-30,管理（工业）工程技术人员,16,36,518059,0.4444444444444444,3.088451315390718e-05,7.330459786755305,1
ZG00055933,ZH00612,2-02-30,管理（工业）工程技术人员,45,1117,518059,0.04028648164726947,8.686269324536394e-05,0.6644664757466201,3
ZG00055934,ZH04843,4-04-05,软件和信息技术服务人员,12,634,749774,0.01892744479495268,1.6004822786599694e-05,0.21570219700019974,13
ZG00055935,ZH01732,2-02-07,机械工程技术人员,104,3782,267649,0.02749867794817557,0.0003885686103815071,0.8778880681947316,11
ZG00055936,ZH04623,4-01-02,销售人员,60,4098,1199332,0.014641288433382138,5.002784883585196e-05,0.10431165393635741,9
ZG00055937,ZH04395,2-01-06,自然科学和地球科学研究人员,22,2502,6486,0.008792965627498001,0.0033919210607462227,11.583808993508248,15
ZG00055938,ZH01294,6-31-06,安全生产管理人员,6,5257,66158,0.0011413353623739774,9.069197980591917e-05,0.1474089532541701,26
ZG00055939,ZH02263,2-02-11,电气工程技术人员,44,3379,79149,0.013021604024859426,0.0005559135301772606,1.4057626788627835,7
ZG00055940,ZH03640,4-13-04,教育服务人员,13,3159,65820,0.00411522633744856,0.00019750835612275904,0.5342306552475701,5
ZG00055941,ZH00316,2-10-02,编辑,36,128753,64462,0.0002796051354143204,0.0005584685551177438,0.03706246704390885,14
ZG00055942,ZH03899,4-08-08,专业化设计服务人员,29,2601,196680,0.01114955786236063,0.00014744763066910717,0.4843846842592807,9
ZG00055943,ZH00511,4-01-05,特殊商品购销人员,11,193373,883,5.688488051589415e-05,0.01245753114382786,0.5504642302301717,97
ZG00055944,ZH04470,2-02-30,管理（工业）工程技术人员,5,790,518059,0.006329113924050633,9.651410360595994e-06,0.10438945898860404,9
ZG00055945,ZH04275,2-06-08,人力资源专业人员,28,527,320346,0.05313092979127135,8.740549281089822e-05,1.4171671187928432,3
ZG00055946,ZH02438,4-07-03,人力资源服务人员,12,7971,9295,0.0015054572826496049,0.0012910166756320601,1.383923230586616,23
ZG00055947,ZH04439,2-05-07,医疗卫生技术人员,10,127,37390,0.07874015748031496,0.0002674511901577962,17.994250852369046,3
ZG00055948,ZH00681,4-14-01,医疗辅助服务人员,4,135523,48020,2.9515285228337627e-05,8.329862557267805e-05,0.005251916170947504,33
ZG00055949,ZH03976,4-02-06,仓储物流服务人员,3,1063,224118,0.0028222013170272815,1.338580569164458e-05,0.10759800241972049,10
ZG00055950,ZH01966,4-01-06,电子商务服务人员,12,3049,135407,0.003935716628402755,8.862171084212781e-05,0.2483565750681225,32
ZG00055951,ZH00915,4-01-02,销售人员,18,8104,1199332,0.0022211253701875616,1.5008354650755587e-05,0.01582437652385955,11
ZG00055952,ZH00051,2-10-02,编辑,27,1967,64462,0.013726487036095577,0.00041885141633830783,1.8194854420326878,9
ZG00055953,ZH01768,4-07-03,人力资源服务人员,18,18798,9295,0.000957548675390999,0.0019365250134480904,0.8802467340413277,48
ZG00055954,ZH03530,4-08-08,专业化设计服务人员,5,14452,196680,0.00034597287572654304,2.54220052877771e-05,0.015030547779550728,11
ZG00055955,ZH00395,2-02-09,电子工程技术人员,18,1368,99354,0.013157894736842105,0.00018117036052901745,1.1316027855737538,8
ZG00055956,ZH04219,2-05-01,临床和口腔医师,30,44016,27355,0.0006815703380588877,0.0010966916468652897,0.21289571443122227,49
ZG00055957,ZH04418,4-13-04,教育服务人员,9,1205,65820,0.007468879668049793,0.00013673655423883317,0.9695953884036811,6
ZG00055958,ZH01605,4-04-01,信息通信业务人员,46,200811,2626,0.00022907111662209739,0.017517136329017517,0.7453642653450009,72
ZG00055959,ZH04624,4-07-04,旅游及公共游览场所服务人员,9,16209,7175,0.000555247084952804,0.0012543554006968641,0.6612372917097934,33
ZG00055960,ZH04608,6-31-01,机械设备修理人员,26,2736,91852,0.009502923976608187,0.00028306405957409747,0.8840189901221721,5
ZG00055961,ZH02724,2-06-09,保险专业人员,18,42691,17523,0.00042163453655337193,0.001027221366204417,0.20559884610299714,44
ZG00055962,ZH02563,4-11-01,电力供应服务人员,6,18639,1511,0.00032190568163528087,0.003970880211780278,1.820359373287346,51
ZG00055963,ZH01418,2-02-38,数字技术工程技术人员,13,13613,145051,0.0009549695144347315,8.962364961289477e-05,0.05625507878130694,12
ZG00055964,ZH03850,4-02-06,仓储物流服务人员,22,27,224118,0.8148148148148148,9.816257507206026e-05,31.06527018009362,1
ZG00055965,ZH03892,4-04-04,信息通信网络运行管理人员,22,7345,64329,0.0029952348536419334,0.00034199194764414185,0.39784786979535436,24
ZG00055966,ZH01058,2-01-06,自然科学和地球科学研究人员,60,201580,6486,0.0002976485762476436,0.009250693802035153,0.39212074748249237,26
ZG00055967,ZH02918,4-08-10,生产现场技术工艺人员,7,57,309768,0.12280701754385964,2.2597556881278894e-05,3.3875022257744,3
ZG00055968,ZH02846,2-06-07,商务专业人员,7,1873,489726,0.0037373198077949813,1.4293707093354243e-05,0.06520787649698073,12
ZG00055969,ZH01058,2-10-02,编辑,12,201580,64462,5.9529715249528725e-05,0.00018615618503924793,0.007890835432259147,43
ZG00055970,ZH00096,2-02-34,工业（产品）设计工程技术人员,8,1238,50371,0.006462035541195477,0.00015882154414246293,1.09617962665327,8
ZG00055971,ZH04815,2-05-07,医疗卫生技术人员,34,183,37390,0.18579234972677597,0.0009093340465365071,42.45856567242053,2
ZG00055972,ZH02985,6-31-03,检验试验人员,43,14241,85718,0.003019450881258339,0.0005016449287197555,0.30098780264146563,21
ZG00055973,ZH01889,3-01-02,行政事务处理人员,28,8405,257156,0.0033313503866745984,0.000108883323741231,0.11069209532886284,11
ZG00055974,ZH04955,2-06-09,保险专业人员,15,5154,17523,0.002910360884749709,0.0008560178051703475,1.4191599306336586,25
ZG00055975,ZH02377,2-05-07,医疗卫生技术人员,8,63,37390,0.12698412698412698,0.00021396095212623697,29.01929978731263,3
ZG00055976,ZH04729,3-01-02,行政事务处理人员,12,1672,257156,0.007177033492822967,4.6664281603384714e-05,0.23847412711186572,14
ZG00055977,ZH00511,6-31-05,包装人员,48,193373,4357,0.0002482249331602654,0.011016754647693368,0.4868002573512967,63
ZG00055978,ZH04435,4-08-10,生产现场技术工艺人员,20,48,309768,0.4166666666666667,6.456444823222541e-05,11.493311123163142,1
ZG00055979,ZH01911,4-13-04,教育服务人员,23,24112,65820,0.0009538818845388189,0.0003494378608325737,0.12383108544204834,10
ZG00055980,ZH01154,2-02-09,电子工程技术人员,15,2239,99354,0.006699419383653417,0.00015097530044084787,0.5761622043564445,6
ZG00055981,ZH01180,2-06-08,人力资源专业人员,61,50769,320346,0.0012015206129724833,0.00019041910933802826,0.03204829111679057,22
ZG00055982,ZH03306,4-04-04,信息通信网络运行管理人员,73,576,64329,0.1267361111111111,0.0011347914626373798,16.83396938653899,3
ZG00055983,ZH02511,4-06-01,物业管理服务人员,4,5950,39075,0.0006722689075630252,0.00010236724248240563,0.1470066549460475,17
ZG00055984,ZH02516,1-01-00,中国共产党机关负责人,45,26634,2574,0.0016895697229105655,0.017482517482517484,5.608678323253678,19
ZG00055985,ZH00557,2-02-10,信息和通信工程技术人员,31,80,728309,0.3875,4.256435112019761e-05,4.546204701575842,2
ZG00055986,ZH01354,8-00-00,不便分类的其他从业人员,20,8290,322298,0.0024125452352231603,6.205437204078213e-05,0.06396034700176068,10
ZG00055987,ZH01163,6-31-03,检验试验人员,19,6143,85718,0.003092951326713332,0.00022165706152733381,0.3083145446355092,12
ZG00055988,ZH04164,2-02-06,化工工程技术人员,3,5481,31535,0.0005473453749315818,9.513239257967338e-05,0.1483069740583286,56
ZG00055989,ZH01611,2-05-06,药学技术人员,13,325120,10141,3.998523622047244e-05,0.0012819248594813134,0.033690840060656556,95
ZG00055990,ZH01230,2-02-38,数字技术工程技术人员,7,708,145051,0.009887005649717515,4.8258888253097185e-05,0.5824209813287179,4
ZG00055991,ZH01311,4-10-01,生活照料服务人员,4,173247,2092,2.308842288755361e-05,0.0019120458891013384,0.09430300780456016,53
ZG00055992,ZH01908,6-17-06,轻有色金属冶炼人员,4,360404,97,1.109865595276412e-05,0.041237113402061855,0.9776684744508367,145
ZG00055993,ZH00746,4-01-01,购销服务人员,23,2923,131360,0.00786862812179268,0.0001750913520097442,0.5118336532928185,12
ZG00055994,ZH02019,2-02-27,环境保护工程技术人员,58,27356,22843,0.002120193010674075,0.002539071050212319,0.7930767448950645,29
ZG00055995,ZH02853,2-02-30,管理（工业）工程技术人员,20,1431,518059,0.013976240391334731,3.860564144238398e-05,0.23051760335708507,9
ZG00055996,ZH03208,2-02-30,管理（工业）工程技术人员,90,157,518059,0.5732484076433121,0.00017372538649072788,9.454892400114327,1
ZG00055997,ZH03126,2-02-30,管理（工业）工程技术人员,19,739,518059,0.02571041948579161,3.667535937026478e-05,0.4240556913177122,4
ZG00055998,ZH00692,4-01-02,销售人员,17,28081,1199332,0.0006053915458851181,1.4174557170158054e-05,0.004313103571293921,11
ZG00055999,ZH02268,4-04-05,软件和信息技术服务人员,17,3401,749774,0.004998529844163481,2.26734989476829e-05,0.056964576087134976,7
ZG00056000,ZH04249,2-06-03,会计专业人员,4,798,305561,0.005012531328320802,1.3090675838866872e-05,0.14016905131453886,17
ZG00056001,ZH01571,4-04-04,信息通信网络运行管理人员,4,9654,64329,0.0004143360265175057,6.21803541171167e-05,0.05503498509608599,39
ZG00056002,ZH04904,4-04-05,软件和信息技术服务人员,9,630,749774,0.014285714285714285,1.2003617089949772e-05,0.16280380106919837,5
ZG00056003,ZH02701,4-06-01,物业管理服务人员,5,2593,39075,0.0019282684149633628,0.00012795905310300704,0.4216590806637981,18
ZG00056004,ZH04912,4-01-02,销售人员,9,46,1199332,0.1956521739130435,7.5041773253777935e-06,1.3939211668408458,3
ZG00056005,ZH02545,2-02-05,冶金工程技术人员,5,87932,421,5.6862120729654733e-05,0.011876484560570071,1.1540746828444306,101
ZG00056006,ZH02843,2-02-38,数字技术工程技术人员,11,1902,145051,0.0057833859095688745,7.583539582629558e-05,0.34068609002463984,9
ZG00056007,ZH02676,2-06-09,保险专业人员,18,31793,17523,0.0005661623627842607,0.001027221366204417,0.2760739892109285,16
ZG00056008,ZH00435,3-01-02,行政事务处理人员,39,406,257156,0.0960591133004926,0.00015165891521100032,3.1917941052361534,2
ZG00056009,ZH02349,2-02-18,建筑工程技术人员,22,389,180761,0.056555269922879174,0.00012170766924281234,2.673383731609759,4
ZG00056010,ZH00051,4-04-05,软件和信息技术服务人员,64,1967,749774,0.03253685815963396,8.535905486186504e-05,0.37079869282664396,7
ZG00056011,ZH01115,4-01-06,电子商务服务人员,21,2329,135407,0.009016745384285102,0.00015508799397372366,0.5689860864833552,8
ZG00056012,ZH01425,2-02-30,管理（工业）工程技术人员,47,1724,518059,0.027262180974477957,9.072325738960234e-05,0.4496497229984765,3
ZG00056013,ZH04805,8-00-00,不便分类的其他从业人员,73,1150,322298,0.06347826086956522,0.00022649845794885478,1.6829079650024132,5
ZG00056014,ZH01415,4-06-02,房地产中介服务人员,16,9752,49582,0.0016406890894175555,0.00032269775321689325,0.2827451770798957,17
ZG00056015,ZH01784,6-22-02,汽车整车制造人员,64,280866,4312,0.00022786666951500004,0.014842300556586271,0.45153873217484636,59
ZG00056016,ZH02832,2-07-08,法律顾问,4,172,63060,0.023255813953488372,6.343165239454488e-05,3.1511605779656144,2
ZG00056017,ZH03077,4-02-06,仓储物流服务人员,63,1121,224118,0.056199821587867974,0.0002811019195245362,2.1426496057229443,5
ZG00056018,ZH01580,4-01-02,销售人员,9,3871,1199332,0.002324980625161457,7.5041773253777935e-06,0.016564291830193464,13
ZG00056019,ZH04554,2-06-11,证券期货基金专业人员,4,2343,120322,0.0017072129748186087,3.324412825584681e-05,0.12123712170464651,23
ZG00056020,ZH02031,2-02-10,信息和通信工程技术人员,15,8137,728309,0.0018434312400147474,2.0595653767837554e-05,0.02162739553648214,19
ZG00056021,ZH04593,2-02-06,化工工程技术人员,34,11113,31535,0.003059479888418969,0.001078167115902965,0.828987007518695,29
ZG00056022,ZH04429,2-02-27,环境保护工程技术人员,17,250,22843,0.068,0.0007442104802346452,25.435994921857898,3
ZG00056023,ZH04127,2-02-27,环境保护工程技术人员,6,1850,22843,0.003243243243243243,0.00026266252243575713,1.2131635097865454,11
ZG00056024,ZH01790,2-06-07,商务专业人员,37,1703,489726,0.02172636523781562,7.555245177915814e-05,0.37907650776925267,3
ZG00056025,ZH02631,2-02-07,机械工程技术人员,23,15388,267649,0.0014946711723420848,8.593344268052561e-05,0.047716984450912624,8
ZG00056026,ZH01448,4-08-08,专业化设计服务人员,6,985,196680,0.006091370558375634,3.050640634533252e-05,0.2646353013320615,13
ZG00056027,ZH01296,2-02-34,工业（产品）设计工程技术人员,16,5618,50371,0.002847988608045568,0.00031764308828492586,0.4831151220351542,17
ZG00056028,ZH03977,4-08-10,生产现场技术工艺人员,3,1831,309768,0.0016384489350081922,9.684667234833812e-06,0.0451948880867147,24
ZG00056029,ZH03448,4-13-02,广播、电视、电影和影视录音制作人员,16,7493,35218,0.0021353263045509143,0.0004543131353285252,0.5180748591543259,15
ZG00056030,ZH00315,4-02-06,仓储物流服务人员,19,129785,224118,0.00014639596255345378,8.477676938041568e-05,0.005581427886815617,19
ZG00056031,ZH04620,2-02-09,电子工程技术人员,8,3768,99354,0.0021231422505307855,8.052016023511887e-05,0.1825940800501174,22
ZG00056032,ZH01962,4-01-02,销售人员,13,105,1199332,0.12380952380952381,1.0839367247767925e-05,0.8820792145723023,3
ZG00056033,ZH02123,4-13-04,教育服务人员,28,2151,65820,0.01301720130172013,0.000425402613187481,1.6898676793605143,5
ZG00056034,ZH04050,4-07-02,商务咨询服务人员,4,1609,246669,0.002486016159105034,1.6216062821027367e-05,0.08611569892234813,6
ZG00056035,ZH03561,4-02-06,仓储物流服务人员,9,502,224118,0.017928286852589643,4.015741707493374e-05,0.6835259556105351,9
ZG00056036,ZH03458,2-02-07,机械工程技术人员,22,1285,267649,0.017120622568093387,8.219720604224189e-05,0.5465713770283931,10
ZG00056037,ZH01024,2-02-11,电气工程技术人员,23,4342,79149,0.0052970981114693685,0.0002905911635017499,0.5718544978915192,24
ZG00056038,ZH04526,4-07-05,安全保护服务人员,3,18777,31518,0.00015976993129892953,9.518370454978108e-05,0.043314105890449414,54
ZG00056039,ZH02737,4-08-10,生产现场技术工艺人员,5,1959,309768,0.002552322613578356,1.6141112058056353e-05,0.07040313092289827,29
ZG00056040,ZH01251,4-13-04,教育服务人员,9,4279,65820,0.0021032951624211263,0.00013673655423883317,0.27304567493022563,8
ZG00056041,ZH04962,4-14-05,体育健身和娱乐场所服务人员,6,130186,966,4.6087904997465166e-05,0.006211180124223602,0.4076644090590691,100
ZG00056042,ZH02697,4-07-03,人力资源服务人员,9,10344,9295,0.0008700696055684454,0.0009682625067240452,0.7998297615288513,28
ZG00056043,ZH02720,1-06-01,企业负责人,16,14933,46834,0.001071452487778745,0.00034163214758508773,0.19548103177037987,23
ZG00056044,ZH04718,2-01-07,农业科学研究人员,12,56748,2308,0.00021146119687037428,0.005199306759098787,0.7828667321695517,67
ZG00056045,ZH00753,4-01-01,购销服务人员,5,460,131360,0.010869565217391304,3.806333739342265e-05,0.7070367526346448,15
ZG00056046,ZH02363,2-02-07,机械工程技术人员,19,2264,267649,0.008392226148409895,7.098849612739072e-05,0.26791961472350256,7
ZG00056047,ZH05024,4-01-01,购销服务人员,34,1230,131360,0.027642276422764227,0.00025883069427527403,1.798057692878999,4
ZG00056048,ZH03372,2-01-08,医学研究人员,22,16888,19852,0.0013027001421127427,0.0011082006850695145,0.5607033497430967,42
ZG00056049,ZH02764,2-01-08,医学研究人员,11,27515,19852,0.0003997819371252044,0.0005541003425347573,0.17207265437872826,27
ZG00056050,ZH03553,2-02-11,电气工程技术人员,5,6906,79149,0.0007240081088908196,6.31719920655978e-05,0.07816115255307218,13
ZG00056051,ZH01377,2-02-30,管理（工业）工程技术人员,21,750,518059,0.028,4.0535923514503176e-05,0.46181896656558424,3
ZG00056052,ZH01422,2-06-07,商务专业人员,10,5505,489726,0.0018165304268846503,2.0419581561934632e-05,0.03169439540128322,4
ZG00056053,ZH04599,2-02-38,数字技术工程技术人员,4,703,145051,0.005689900426742532,2.757650757319839e-05,0.33517907318084317,13
ZG00056054,ZH01043,2-02-12,电力工程技术人员,12,21125,11619,0.0005680473372781065,0.0010327911179963851,0.4177425691748518,59
ZG00056055,ZH04945,4-01-02,销售人员,4,207,1199332,0.01932367149758454,3.3351899223901306e-06,0.13767122635465145,8
ZG00056056,ZH00698,4-07-03,人力资源服务人员,5,24720,9295,0.0002022653721682848,0.0005379236148466917,0.18593669213534783,17
ZG00056057,ZH03295,8-00-00,不便分类的其他从业人员,32,388,322298,0.08247422680412371,9.928699526525141e-05,2.1865207284313235,5
ZG00056058,ZH02360,2-02-18,建筑工程技术人员,19,1795,180761,0.010584958217270195,0.00010511116889151974,0.500353992411439,16
ZG00056059,ZH03168,4-04-04,信息通信网络运行管理人员,19,195,64329,0.09743589743589744,0.0002953566820563043,12.942111764403421,3
ZG00056060,ZH04610,4-08-10,生产现场技术工艺人员,11,5109,309768,0.002153063221765512,3.551044652772397e-05,0.05938998114141847,24
ZG00056061,ZH01486,8-00-00,不便分类的其他从业人员,4,2437,322298,0.0016413623307345096,1.2410874408156426e-05,0.04351508220308543,15
ZG00056062,ZH02722,4-12-01,汽车摩托车修理技术服务人员,20,25051,4795,0.0007983713225020958,0.004171011470281543,1.4226867076461203,42
ZG00056063,ZH00359,4-01-02,销售人员,30,15873,1199332,0.00189000189000189,2.501392441792598e-05,0.013465291936974506,9
ZG00056064,ZH00986,2-05-06,药学技术人员,5,208004,10141,2.403799926924482e-05,0.0004930480228774283,0.02025398535331543,47
ZG00056065,ZH01974,6-30-05,其他运输设,9,24178,13652,0.00037223922574241045,0.0006592440668033988,0.23298009244213436,55
ZG00056066,ZH02604,2-02-06,化工工程技术人员,15,9604,31535,0.0015618492294877135,0.0004756619628983669,0.42319373428451634,36
ZG00056067,ZH05034,4-06-01,物业管理服务人员,4,2634,39075,0.0015186028853454822,0.00010236724248240563,0.3320765364195075,36
ZG00056068,ZH02300,2-10-02,编辑,36,829,64462,0.04342581423401689,0.0005584685551177438,5.756216911103011,6
ZG00056069,ZH02650,2-02-18,建筑工程技术人员,10,6076,180761,0.0016458196181698486,5.5321667837641966e-05,0.07779836252889132,31
ZG00056070,ZH03695,2-02-30,管理（工业）工程技术人员,7,4638,518059,0.001509271237602415,1.3511974504834392e-05,0.024893217257739554,4
ZG00056071,ZH02711,3-01-02,行政事务处理人员,3,4126,257156,0.0007270964614638875,1.1666070400846178e-05,0.024159521360339282,11
ZG00056072,ZH02341,2-02-11,电气工程技术人员,25,5872,79149,0.0042574931880109,0.000315859960327989,0.4596227175847382,11
ZG00056073,ZH02655,2-02-04,石油天然气工程技术人员,3,27880,410,0.00010760401721664275,0.007317073170731708,2.2425265073310707,54
ZG00056074,ZH04876,4-14-01,医疗辅助服务人员,13,4264,48020,0.003048780487804878,0.0002707205331112037,0.542496520758627,29
ZG00056075,ZH01864,6-31-06,安全生产管理人员,37,7632,66158,0.004848008385744235,0.0005592672088031681,0.6261436078030086,19
ZG00056076,ZH04780,4-05-01,银行服务人员,3,211,32532,0.014218009478672985,9.221689413500554e-05,3.734401359390652,4
ZG00056077,ZH04255,2-06-08,人力资源专业人员,9,115,320346,0.0782608695652174,2.8094622689217283e-05,2.087460759141135,2
ZG00056078,ZH05034,2-07-08,法律顾问,15,2634,63060,0.0056947608200455585,0.0002378686964795433,0.77163954927404,21
ZG00056079,ZH02011,4-07-02,商务咨询服务人员,5,10613,246669,0.000471120324130783,2.027007852628421e-05,0.01631962682159358,14
ZG00056080,ZH04113,2-02-07,机械工程技术人员,6,6734,267649,0.000891000891000891,2.2417419829702333e-05,0.028444969333969478,8
ZG00056081,ZH01975,6-18-01,机械冷加工人员,23,3670,15304,0.006267029972752043,0.0015028750653423941,3.4990469624867004,14
ZG00056082,ZH01372,2-02-38,数字技术工程技术人员,15,938,145051,0.015991471215351813,0.00010341190339949397,0.9420211425085264,4
ZG00056083,ZH04560,2-10-05,翻译人员,4,5247,21593,0.0007623403849818944,0.00018524521835780114,0.3016677603707468,35
ZG00056084,ZH04292,3-01-02,行政事务处理人员,4,708,257156,0.005649717514124294,1.5554760534461574e-05,0.1877253957302446,9
ZG00056085,ZH01948,2-02-10,信息和通信工程技术人员,8,5202,728309,0.0015378700499807767,1.0984348676180028e-05,0.018042508520349113,15
ZG00056086,ZH04287,1-01-00,中国共产党机关负责人,7,27689,2574,0.00025280797428581746,0.0027195027195027195,0.8392187585368993,64
ZG00056087,ZH00565,4-01-02,销售人员,8,1389,1199332,0.005759539236861051,6.670379844780261e-06,0.041033756451278394,11
ZG00056088,ZH03802,1-06-01,企业负责人,5,1549,46834,0.0032278889606197547,0.00010676004612033993,0.5889118478508479,5
ZG00056089,ZH04836,4-12-01,汽车摩托车修理技术服务人员,4,12579,4795,0.0003179903012958105,0.0008342022940563086,0.5666543399831936,27
ZG00056090,ZH01770,2-10-02,编辑,4,8921,64462,0.0004483802264320144,6.205206167974932e-05,0.059434092083652766,48
ZG00056091,ZH04634,6-31-06,安全生产管理人员,7,26428,66158,0.0002648705917965794,0.00010580730977357235,0.03420931127844335,44
ZG00056092,ZH02164,4-04-05,软件和信息技术服务人员,29,1305,749774,0.022222222222222223,3.86783217342826e-05,0.253250357218753,8
ZG00056093,ZH02312,4-06-02,房地产中介服务人员,3,416,49582,0.007211538461538462,6.050582872816748e-05,1.2427873949293013,14
ZG00056094,ZH02161,8-00-00,不便分类的其他从业人员,10,540,322298,0.018518518518518517,3.1027186020391066e-05,0.49095488578203333,8
ZG00056095,ZH02438,6-31-01,机械设备修理人员,13,7971,91852,0.0016309120562037385,0.00014153202978704874,0.15171722224151693,22
ZG00056096,ZH00257,2-06-04,审计专业人员,8,2297,55277,0.0034828036569438396,0.00014472565443131863,0.5383658251064657,15
ZG00056097,ZH03731,2-02-30,管理（工业）工程技术人员,3,990,518059,0.0030303030303030303,5.790846216357597e-06,0.04998040763696799,12
ZG00056098,ZH00822,4-13-04,教育服务人员,22,19022,65820,0.001156555567237935,0.00033424491036159224,0.15014178755932656,5
ZG00056099,ZH00601,2-10-07,档案专业人员,3,18450,241,0.00016260162601626016,0.012448132780082987,5.765019734844651,59
ZG00056100,ZH02812,2-02-30,管理（工业）工程技术人员,4,127,518059,0.031496062992125984,7.721128288476795e-06,0.5194814022110059,5
ZG00056101,ZH04517,4-13-02,广播、电视、电影和影视录音制作人员,7,4850,35218,0.001443298969072165,0.00019876199670622977,0.3501745417204066,17
ZG00056102,ZH03328,6-20-04,物料搬运设备制造人员,10,1525,661,0.006557377049180328,0.015128593040847202,84.76599290692195,8
ZG00056103,ZH01731,2-06-08,人力资源专业人员,25,5053,320346,0.004947555907381753,7.804061858115912e-05,0.13196670146515302,23
ZG00056104,ZH03510,8-00-00,不便分类的其他从业人员,10,123,322298,0.08130081300813008,3.1027186020391066e-05,2.1554116936772196,5
ZG00056105,ZH02196,4-08-10,生产现场技术工艺人员,3,97,309768,0.030927835051546393,9.684667234833812e-06,0.8531117534719034,6
ZG00056106,ZH02110,2-02-07,机械工程技术人员,22,10143,267649,0.0021689835354431627,8.219720604224189e-05,0.06924422946677365,15
ZG00056107,ZH00147,4-04-04,信息通信网络运行管理人员,6,38086,64329,0.00015753820301423095,9.327053117567504e-05,0.02092531689272754,42
ZG00056108,ZH03647,4-04-04,信息通信网络运行管理人员,8,27017,64329,0.0002961098567568568,0.0001243607082342334,0.03933136514917379,9
ZG00056109,ZH01653,2-02-30,管理（工业）工程技术人员,3,5538,518059,0.0005417118093174431,5.790846216357597e-06,0.008934742426976944,9
ZG00056110,ZH01868,2-02-04,石油天然气工程技术人员,6,174782,410,3.432847776086782e-05,0.014634146341463415,0.7154242316072621,154
ZG00056111,ZH02286,4-08-08,专业化设计服务人员,11,4157,196680,0.002646139042578783,5.592841163310962e-05,0.11495964597597971,29
ZG00056112,ZH00667,8-00-00,不便分类的其他从业人员,13,381,322298,0.03412073490813648,4.033534182650839e-05,0.9045940415196521,4
ZG00056113,ZH03452,2-02-38,数字技术工程技术人员,3,6808,145051,0.00044065804935370154,2.0682380679898794e-05,0.025958161917538122,47
ZG00056114,ZH04310,4-04-05,软件和信息技术服务人员,17,3975,749774,0.004276729559748427,2.26734989476829e-05,0.048738747993043036,6
ZG00056115,ZH02524,2-06-10,保险专业人员,7,86,15287,0.08139534883720931,0.0004579054098253418,45.49569249445874,4
ZG00056116,ZH02751,2-02-10,信息和通信工程技术人员,5,653,728309,0.007656967840735069,6.865217922612518e-06,0.0898326276061027,5
